jound_id_alt	alt_iso	joung_id_ref	ref_iso	msigdb_term	gsea_nes	gsea_qval
TFORF1763-ZNF26	ZNF26-2	TFORF3263-ZNF26	ZNF26-1	Oxidative Phosphorylation	-1.22433650172057	0.24088793497723662
TFORF1763-ZNF26	ZNF26-2	TFORF3263-ZNF26	ZNF26-1	G2-M Checkpoint	-1.2234196832755024	0.22531379940154664
TFORF2110-NR4A1	NR4A1-2	TFORF2940-NR4A1	NR4A1-3	TGF-beta Signaling	1.7228495464496014	0.020127515939492437
TFORF2110-NR4A1	NR4A1-2	TFORF2940-NR4A1	NR4A1-3	E2F Targets	1.7150475577857593	0.011376422052756595
TFORF2110-NR4A1	NR4A1-2	TFORF2940-NR4A1	NR4A1-3	G2-M Checkpoint	1.598863457088437	0.02917031295578614
TFORF2111-NR4A1	NR4A1-1	TFORF2940-NR4A1	NR4A1-3	E2F Targets	1.6518047416482282	0.04398233965825217
TFORF2111-NR4A1	NR4A1-1	TFORF2940-NR4A1	NR4A1-3	TGF-beta Signaling	1.5788573477604473	0.056199656229988876
TFORF2111-NR4A1	NR4A1-1	TFORF2940-NR4A1	NR4A1-3	G2-M Checkpoint	1.4664916813657023	0.11858941952299101
TFORF2111-NR4A1	NR4A1-1	TFORF2940-NR4A1	NR4A1-3	Myc Targets V1	1.4275386120596325	0.13145832631188703
TFORF2111-NR4A1	NR4A1-1	TFORF2940-NR4A1	NR4A1-3	Adipogenesis	1.4028269445931272	0.1331198813656432
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Notch Signaling	-1.650468150281726	0.03930881991646876
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Mitotic Spindle	-1.5251605372535486	0.09049217918270412
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Myc Targets V1	1.4738100243616117	0.24089174833545296
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	G2-M Checkpoint	-1.4416208155555943	0.1457702071902383
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	PI3K/AKT/mTOR  Signaling	-1.4329593052628293	0.12038326099418557
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	UV Response Dn	-1.414363185002413	0.12185734174105316
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Angiogenesis	-1.3990696497575208	0.1197008162039691
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Epithelial Mesenchymal Transition	-1.3886910535154908	0.1140657720790388
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Unfolded Protein Response	-1.3814086795214526	0.10789452133322415
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Myc Targets V2	1.3517645089081467	0.22742574998129725
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	DNA Repair	-1.3283282639091698	0.1583271913302214
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Pancreas Beta Cells	1.3185820859175854	0.22592952794194657
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	mTORC1 Signaling	1.3129100387316401	0.19121717662901175
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Apical Surface	1.2729976845234265	0.22543078726216303
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	Apoptosis	-1.2588822360321092	0.23905420596928253
TFORF1419-VDR	VDR-1	TFORF3529-VDR	VDR-2	E2F Targets	-1.2539905333493218	0.2286872492015396
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	Unfolded Protein Response	-1.6052976396489091	0.08089447064840598
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	Myc Targets V1	-1.5755094865203418	0.059285673694379724
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	Wnt-beta Catenin Signaling	1.545626080343001	0.06983655274888559
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	PI3K/AKT/mTOR  Signaling	-1.523101550623227	0.07683127805876001
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	Notch Signaling	1.5044721025359549	0.052005943536404156
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	G2-M Checkpoint	-1.4886917924636756	0.08505000852418025
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	mTORC1 Signaling	-1.4474366275826236	0.10970619992044099
TFORF3128-IRF5	IRF5-4	TFORF2467-IRF5	IRF5-1	Myogenesis	1.3815105851025808	0.09162951956414067
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Unfolded Protein Response	1.7921325710740048	0.013964020631525976
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Angiogenesis	-1.585871687514352	0.08426719402329158
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	PI3K/AKT/mTOR  Signaling	1.5082048249170752	0.21760598817461316
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	E2F Targets	1.4979467703170848	0.16446513188241707
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	G2-M Checkpoint	1.482814592605989	0.14749496792049316
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	mTORC1 Signaling	1.4782641515278698	0.1242797836205812
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Mitotic Spindle	1.446131577573311	0.13595525642638487
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Myc Targets V1	1.4401500696190646	0.1223514188667038
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	UV Response Dn	1.396203182794492	0.15782252484589254
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Myc Targets V2	1.3738188586818008	0.16937839840091695
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Fatty Acid Metabolism	1.362959675915384	0.16559001132217888
TFORF1579-ZNF778	ZNF778-2	TFORF1578-ZNF778	ZNF778-1	Cholesterol Homeostasis	1.3225554667748647	0.20914294536762773
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	E2F Targets	-1.5737382781715896	0.1823364576287564
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	G2-M Checkpoint	-1.5724080364962474	0.09295584114407189
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Androgen Response	-1.564555723178849	0.0683265157127366
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Myc Targets V1	-1.5256042616027026	0.07061068702290076
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Mitotic Spindle	-1.4591066280375986	0.1072567397816214
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	mTORC1 Signaling	-1.4418347220502468	0.10368151512223403
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Unfolded Protein Response	-1.3593123122890007	0.19799934661273919
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Angiogenesis	-1.352478409808249	0.18561374689986151
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Glycolysis	-1.336942688581252	0.1873682552975238
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Pancreas Beta Cells	-1.316816187043819	0.2031919348085161
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Protein Secretion	-1.3057410441429314	0.2040044858674678
TFORF1447-NR5A2	NR5A2-3	TFORF3131-NR5A2	NR5A2-2	Apical Junction	-1.2956534145032435	0.20368849378898657
TFORF1724-ZNF691	ZNF691-2	TFORF1723-ZNF691	ZNF691-1	Pancreas Beta Cells	1.888265160364388	0.001109701965757768
TFORF1724-ZNF691	ZNF691-2	TFORF1723-ZNF691	ZNF691-1	UV Response Dn	-1.6456058590689326	0.031088501291989666
TFORF1724-ZNF691	ZNF691-2	TFORF1723-ZNF691	ZNF691-1	Mitotic Spindle	1.4821020673398508	0.12206721623335447
TFORF1724-ZNF691	ZNF691-2	TFORF1723-ZNF691	ZNF691-1	Protein Secretion	-1.4526473547333563	0.15633074935400518
TFORF1724-ZNF691	ZNF691-2	TFORF1723-ZNF691	ZNF691-1	Myc Targets V1	1.344276861919651	0.23969562460367785
TFORF1724-ZNF691	ZNF691-2	TFORF1723-ZNF691	ZNF691-1	G2-M Checkpoint	1.3408746429300826	0.19952441344324667
TFORF2494-ZBTB18	ZBTB18-2	TFORF2495-ZBTB18	ZBTB18-1	Myc Targets V1	1.634090908628751	0.050276061281948156
TFORF2494-ZBTB18	ZBTB18-2	TFORF2495-ZBTB18	ZBTB18-1	Mitotic Spindle	-1.5575696933459506	0.14127411593307138
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	G2-M Checkpoint	1.5747480069492392	0.09662576687116566
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Mitotic Spindle	1.5548861095235398	0.062339204433010095
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Apical Surface	1.5543449376836678	0.04155946962200673
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Complement	1.5467242925836946	0.03480605580843064
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	E2F Targets	1.4715600410113787	0.07376805857906195
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Angiogenesis	1.4126489770088948	0.12485157332277855
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	UV Response Dn	1.390250096540451	0.1384820898476153
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Myc Targets V1	1.3901991632642647	0.12130170195923215
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Hedgehog Signaling	1.3200111621391026	0.2284616399498648
TFORF0903-SPDEF	SPDEF-3	TFORF3295-SPDEF	SPDEF-2	Myogenesis	1.3039683493978431	0.23844745695626363
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	Myc Targets V1	1.6058108772319546	0.08120376597175522
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	mTORC1 Signaling	1.5227707440727365	0.11356758574310694
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	Cholesterol Homeostasis	1.4842235298093707	0.11768661735036988
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	Hedgehog Signaling	1.452136909411221	0.12445359784801614
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	G2-M Checkpoint	1.4115441177006725	0.15440484196368526
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	Complement	1.3347229552298556	0.24478816408876933
TFORF1029-RARB	RARB-2	TFORF3343-RARB	RARB-1	Estrogen Response Early	-1.287383196573652	0.2121296813862493
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Myc Targets V1	-1.9644035918625895	0.0
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	UV Response Dn	1.7133585989476476	0.014691926470071351
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Unfolded Protein Response	-1.7026643408246886	0.019420854796046223
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	mTORC1 Signaling	-1.633348840177322	0.0244558912246508
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	E2F Targets	-1.6279220574980355	0.019061209336860178
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	G2-M Checkpoint	-1.608845730988897	0.019276996612371804
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Oxidative Phosphorylation	-1.508813875960059	0.0445960369390691
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Pancreas Beta Cells	-1.4646139690037707	0.05774878516073003
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	UV Response Up	-1.4616193342126598	0.052867882500348046
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Androgen Response	-1.461469412773469	0.04715351575994761
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Cholesterol Homeostasis	-1.348298313498061	0.11321639055176574
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Protein Secretion	-1.3385883429609018	0.11181704276511459
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Notch Signaling	-1.3124333604043494	0.1300717744056182
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Allograft Rejection	-1.307619135866962	0.12405001838386218
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Myc Targets V2	-1.2931878042012703	0.12947236530697478
TFORF2574-HSF2	HSF2-2	TFORF2573-HSF2	HSF2-1	Myogenesis	-1.2825976659830933	0.13081504168793603
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	Mitotic Spindle	-1.630272937406949	0.06024564030053508
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	Cholesterol Homeostasis	-1.5240225834762677	0.12105963569824503
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	E2F Targets	-1.458000203746051	0.17656898352232295
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	Protein Secretion	-1.3923972637825155	0.2443926917851895
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	Fatty Acid Metabolism	-1.3865686393259895	0.2093820177992182
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	G2-M Checkpoint	-1.3820963240027502	0.181873631095955
TFORF1170-MLX	MLX-3	TFORF3016-MLX	MLX-1	Pperoxisome	-1.3548120925152876	0.2062317066891632
TFORF3253-RBPJ	RBPJ-3	TFORF0610-RBPJ	RBPJ-2	Unfolded Protein Response	-1.587903784968582	0.11256671518680253
TFORF3253-RBPJ	RBPJ-3	TFORF0610-RBPJ	RBPJ-2	mTORC1 Signaling	-1.4505180089050016	0.21494420184376514
TFORF3253-RBPJ	RBPJ-3	TFORF0610-RBPJ	RBPJ-2	Myc Targets V1	-1.405349593272497	0.21510593562995306
TFORF3253-RBPJ	RBPJ-3	TFORF0610-RBPJ	RBPJ-2	Cholesterol Homeostasis	-1.3763204161505753	0.21785540999514796
TFORF0612-RBPJ	RBPJ-1	TFORF0610-RBPJ	RBPJ-2	Myc Targets V1	-1.5674892893459178	0.15185261850548543
TFORF0612-RBPJ	RBPJ-1	TFORF0610-RBPJ	RBPJ-2	Cholesterol Homeostasis	-1.5141209796371573	0.12866901262678535
TFORF0612-RBPJ	RBPJ-1	TFORF0610-RBPJ	RBPJ-2	Pancreas Beta Cells	-1.4507847554499436	0.15417097909335542
TFORF0612-RBPJ	RBPJ-1	TFORF0610-RBPJ	RBPJ-2	PI3K/AKT/mTOR  Signaling	-1.415432628933946	0.16083626578348167
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Notch Signaling	-1.7179210459064904	0.010203337949129072
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	G2-M Checkpoint	1.5700844591305867	0.0877737388066318
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Protein Secretion	1.5417190130108374	0.06192924904690132
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Myc Targets V1	1.490228106150623	0.06794337559476313
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	E2F Targets	1.4675420654470424	0.06266069687028991
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	UV Response Dn	-1.4473733636332764	0.1826397492894104
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Mitotic Spindle	1.4266651935012626	0.06982888553949819
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	DNA Repair	1.4102213659112612	0.06680556786949197
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Apical Junction	1.3525179570087378	0.09766569984674427
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Pancreas Beta Cells	1.259411094044517	0.1990757159322635
TFORF1762-ZNF24	ZNF24-2	TFORF1761-ZNF24	ZNF24-1	Unfolded Protein Response	1.2240928713982349	0.23547201781087762
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Wnt-beta Catenin Signaling	-1.5217094860349831	0.22614654717975752
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	G2-M Checkpoint	-1.3587465132852474	0.21568681852232055
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	E2F Targets	-1.349633232753468	0.2032691111014225
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Angiogenesis	-1.3271665049801897	0.2197895569181256
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	TGF-beta Signaling	-1.313678348724032	0.22398246538856367
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Apical Junction	-1.3079442890487092	0.21197181144743782
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Reactive Oxygen Species Pathway	-1.3075123438298435	0.19358695295770456
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Mitotic Spindle	-1.301004084185235	0.18773409538606664
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Estrogen Response Late	-1.300045208166185	0.17504092334156426
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Myc Targets V1	-1.2999672530834607	0.16253800024573822
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Allograft Rejection	-1.2956421779719236	0.15725661016008655
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	p53 Pathway	-1.2927188455320195	0.15087707737979636
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	mTORC1 Signaling	-1.281583303824915	0.15594118789485106
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Protein Secretion	-1.2657296411568677	0.17012087414107221
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	TNF-alpha Signaling via NF-kB	-1.230601999238097	0.22039464557684754
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Apoptosis	-1.2059779877160417	0.2427378409122437
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Xenobiotic Metabolism	-1.2037916583054906	0.23568818053183951
TFORF0771-MSX2	MSX2-2	TFORF0770-MSX2	MSX2-1	Apical Surface	-1.2034984790338141	0.22586427564177572
TFORF1452-DLX1	DLX1-2	TFORF1451-DLX1	DLX1-1	Myc Targets V1	-1.4626867496434206	0.2439274113825731
TFORF1452-DLX1	DLX1-2	TFORF1451-DLX1	DLX1-1	Protein Secretion	-1.4503208879103682	0.1379042508120322
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Reactive Oxygen Species Pathway	1.490889479747825	0.18307068751701402
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Myc Targets V1	1.4841948869817514	0.129760140346632
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	G2-M Checkpoint	1.3841278324092563	0.24010163031971207
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Unfolded Protein Response	1.3806860006359634	0.20711714709173953
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Apoptosis	1.3618619180261	0.20689029369952514
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	KRAS Signaling Up	1.3441863464696249	0.2159077160400472
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	UV Response Dn	1.3390150757543973	0.20053839871752216
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Apical Junction	-1.3360043349229502	0.1774012633567507
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Protein Secretion	1.3357592156954539	0.18592904025891535
TFORF0115-SMAD3	SMAD3-3	TFORF3124-SMAD3	SMAD3-1	Xenobiotic Metabolism	-1.1880430298540299	0.20180254639195547
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Myc Targets V1	-2.082859555439102	0.0
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	mTORC1 Signaling	-1.7602321605603646	0.0031938961096571
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	G2-M Checkpoint	-1.745100021324415	0.0028390187641396444
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	E2F Targets	-1.6868593427745824	0.005855476201038016
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Protein Secretion	-1.6848826623013382	0.004684380960830413
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Androgen Response	-1.606225606827763	0.014195093820698222
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Unfolded Protein Response	-1.5246086702550217	0.037718392152140984
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	TGF-beta Signaling	-1.5159549272326338	0.03646364725191856
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Myc Targets V2	-1.4701656004437516	0.051102337754513595
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Oxidative Phosphorylation	-1.4093566545086982	0.09720090493723106
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Epithelial Mesenchymal Transition	-1.3921953297947154	0.10704391203881068
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	DNA Repair	-1.3796168429835594	0.11329459255644768
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Mitotic Spindle	-1.3275735775932154	0.1787762873687551
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Xenobiotic Metabolism	-1.3197311849191726	0.18015094961375402
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Fatty Acid Metabolism	-1.3185455691620072	0.17027015037927515
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	UV Response Dn	-1.3140036617181312	0.16654837421816085
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	UV Response Up	-1.2746783643094544	0.22495048678212354
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Glycolysis	-1.2696866834476592	0.22227151074243298
TFORF0152-THAP6	THAP6-2	TFORF3541-THAP6	THAP6-1	Apoptosis	-1.2457793123505818	0.24763341170208045
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Androgen Response	-1.7465180864242935	0.004342319522344853
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	E2F Targets	1.6921051719199864	0.014134695331987171
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Cholesterol Homeostasis	-1.6916154134044408	0.009227428984982813
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Myc Targets V1	1.6554576062631376	0.009145979332462289
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Angiogenesis	-1.648833918652001	0.016645558168988602
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Pancreas Beta Cells	1.625237018857036	0.009145979332462289
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	G2-M Checkpoint	1.495520658690888	0.028477253830621215
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Glycolysis	-1.4544096837877156	0.12429889632712142
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Adipogenesis	-1.4225187821641336	0.1339605572643387
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Estrogen Response Early	-1.3803158496062253	0.1711597611724263
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Hedgehog Signaling	-1.3597583093450836	0.1792757631368089
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	UV Response Dn	-1.332792360305163	0.20381762258006153
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Hypoxia	-1.322110024655207	0.1969724383330318
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Mitotic Spindle	1.3110639875793135	0.13220097398740943
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Myogenesis	-1.2986153032882979	0.21787588203365296
TFORF0885-PPARG	PPARG-4	TFORF3139-PPARG	PPARG-1	Estrogen Response Late	-1.2950857731729506	0.20468115203052778
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	Cholesterol Homeostasis	-1.5889404561437779	0.130390436946677
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	G2-M Checkpoint	1.580830773605579	0.06151673270822708
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	Angiogenesis	-1.5287611127566105	0.1352454000244788
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	mTORC1 Signaling	-1.4898150197946955	0.12900330463873363
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	E2F Targets	1.4653420678697067	0.10200478637843775
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	Androgen Response	-1.4172000630999293	0.18379503080249684
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	Mitotic Spindle	1.353470161107616	0.19312906220984216
TFORF3138-PPARG	PPARG-2	TFORF3139-PPARG	PPARG-1	Oxidative Phosphorylation	1.34200255187642	0.16477696261132252
TFORF0870-NR1H3	NR1H3-2	TFORF3039-NR1H3	NR1H3-1	Pancreas Beta Cells	1.64182210700687	0.051320127112351885
TFORF0870-NR1H3	NR1H3-2	TFORF3039-NR1H3	NR1H3-1	TGF-beta Signaling	-1.6248347060198802	0.044583256782411665
TFORF0870-NR1H3	NR1H3-2	TFORF3039-NR1H3	NR1H3-1	Apical Surface	-1.3463944329002981	0.2366342090758773
TFORF0870-NR1H3	NR1H3-2	TFORF3039-NR1H3	NR1H3-1	Protein Secretion	-1.2397072268137737	0.23337620184947025
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Androgen Response	1.6196620820462797	0.07343723530408267
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	G2-M Checkpoint	1.5912909929046832	0.048958156869388446
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Notch Signaling	1.5400925953610798	0.060477723191597485
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	TGF-beta Signaling	1.5090990461322986	0.06587751990513298
TFORF1660-LEF1	LEF1-3	TFORF3247-LEF1	LEF1-1	Unfolded Protein Response	1.4949681786934608	0.060477723191597485
